"Update","run","test -d .venv || virtualenv -p $(which python) --copies --reset-app-data .venv\n. .venv/bin/activate\nmake install TORCH_INSTALL=\""$TORCH_CPU_INSTALL\""\n","[virtualenv]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run",". .venv/bin/activate\npip install --no-deps -e .\nmake download-extras\n","[.]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run",". .venv/bin/activate\nwhich python\npip freeze\n","[.]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run",". .venv/bin/activate\n./scripts/build_docs.sh\n","[.]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","# Fail immediately if any step fails.\nset -e\n. .venv/bin/activate\n\nLATEST=$(./scripts/get_version.py latest)\nSTABLE=$(./scripts/get_version.py stable)\n\ncd ~/allennlp-docs/\n\necho \""Updating latest/index.html to point to $LATEST\""\nmkdir -p latest\ncat >latest/index.html << EOL\n<!DOCTYPE html>\n<html>\n  <head>\n    <meta http-equiv=\""Refresh\"" content=\""0; url=/${LATEST}/\"" />\n  </head>\n  <body>\n    <p>Please follow <a href=\""/${LATEST}/\"">this link</a>.</p>\n  </body>\n</html>\nEOL\n\necho \""Updating stable/index.html to point to $STABLE\""\nmkdir -p stable\ncat >stable/index.html << EOL\n<!DOCTYPE html>\n<html>\n  <head>\n    <meta http-equiv=\""Refresh\"" content=\""0; url=/${STABLE}/\"" />\n  </head>\n  <body>\n    <p>Please follow <a href=\""/${STABLE}/\"">this link</a>.</p>\n  </body>\n</html>\nEOL\n","","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run",". .venv/bin/activate\npip uninstall --yes allennlp\n","[.]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","run","[run]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","run","[run]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","run","[run]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","pip install --upgrade pip setuptools wheel virtualenv\n","[pip]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","pip install --upgrade pip setuptools wheel virtualenv\n","[pip]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","pip install --upgrade pip setuptools wheel virtualenv\n","[pip]","allenai/allennlp","0d8c0fc5ed3278eb382f9e3d9e5721fc4fe6c6ee"
"Update","run","# Check the install instructions on https://pytorch.org/ to keep these up-to-date.\nif [[ $CUDA == '10.1' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.8.0+cu101 torchvision==0.9.0+cu101 -f https://download.pytorch.org/whl/torch_stable.html'\"" >> $GITHUB_ENV;\nelif [[ $CUDA == '10.2' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.8.0'\"" >> $GITHUB_ENV;\nelif [[ $CUDA == '11.1' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.8.0+cu111 torchvision==0.9.0+cu111 -f https://download.pytorch.org/whl/torch_stable.html'\"" >> $GITHUB_ENV;\nelse\n    echo \""Unhandled CUDA version $CUDA\"";\n    exit 1;\nfi\n","","allenai/allennlp","a1d36e67ab757b3b8db5eaac42efadc7b237cfdb"
"Update","run","make test-with-cov\n","[make_test-with-cov\n]","allenai/allennlp","5da5b5ba35075d387aad9ca5242889957646a94d"
"Update","run","cd allennlp-models && make test\n","[cd, make_test\n]","allenai/allennlp","5da5b5ba35075d387aad9ca5242889957646a94d"
"Update","run","git clone https://github.com/allenai/allennlp-models.git\ncd allennlp-models\npip install --upgrade --upgrade-strategy eager -e . -r dev-requirements.txt\n","[git]","allenai/allennlp","c5bff8ba0d835eb03931f10f4f427ffe936cf796"
"Update","run","git clone https://github.com/allenai/allennlp-models.git\ncd allennlp-models && pip install --upgrade --upgrade-strategy eager -e . -r dev-requirements.txt\n","[git, pip]","allenai/allennlp","67fa291cb72ce92a1e88a56974ba54168c1a8b15"
"Update","run","# Check the install instructions on https://pytorch.org/ to keep these up-to-date.\nif [[ $CUDA == '10.1' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.7.1+cu101 -f https://download.pytorch.org/whl/torch_stable.html'\"" >> $GITHUB_ENV;\nelif [[ $CUDA == '10.2' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.7.1'\"" >> $GITHUB_ENV;\nelif [[ $CUDA == '11.0' ]]; then\n    echo \""DOCKER_TORCH_VERSION='torch==1.7.1+cu110 -f https://download.pytorch.org/whl/torch_stable.html'\"" >> $GITHUB_ENV;\nelse\n    echo \""Unhandled CUDA version $CUDA\"";\n    exit 1;\nfi\n","","allenai/allennlp","67fa291cb72ce92a1e88a56974ba54168c1a8b15"
"Update","run","git clone https://github.com/allenai/allennlp-models.git\ncd allennlp-models && pip install --upgrade --upgrade-strategy eager -e . -r dev-requirements.txt\n","[git, pip]","allenai/allennlp","82bf58ae9b33a27d7a53c0ab9c28dc6cd236f810"
"Update","run","python -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'not test_operator and not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\nMXNET_ENGINE_TYPE=NaiveEngine python -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'test_operator and not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\npython -m pytest --durations=50 --verbose tests/python/unittest/ -k 'not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'serial'\npython -m pytest -n 4 --durations=50 --verbose tests/python/dnnl -k 'not test_bf16_operator'","[pytest]","apache/incubator-mxnet","e8ff13ce6bb84a0f22fe7a4a6edca1312bbe8ef0"
"Update","run","python3 -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'not test_operator and not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\nMXNET_ENGINE_TYPE=NaiveEngine python3 -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'test_operator and not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\npython3 -m pytest --durations=50 --verbose tests/python/unittest/ -k 'not (test_subgraph or test_custom_op or test_external_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'serial'","[pytest]","apache/incubator-mxnet","71007d806439ebe2a72f3ca40fcc90a186cfd654"
"Update","run","python3 -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'not test_operator and not (test_subgraph or test_custom_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\nMXNET_ENGINE_TYPE=NaiveEngine python3 -m pytest -n 4 --durations=50 --verbose tests/python/unittest/ -k 'test_operator and not (test_subgraph or test_custom_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'not serial'\npython3 -m pytest --durations=50 --verbose tests/python/unittest/ -k 'not (test_subgraph or test_custom_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)' -m 'serial'","[pytest]","apache/incubator-mxnet","6bc064771d805163cd22123e9b3ec25bb55341d3"
"Update","run","python3 -m pytest --durations=50 --verbose tests/python/unittest/ -k 'not (test_subgraph or test_custom_op or test_recordimage_dataset_with_data_loader_multiworker or test_multi_worker or test_multi_worker_shape or test_multi_worker_forked_data_loader or test_multi_worker_dataloader_release_pool)'","[pytest]","apache/incubator-mxnet","10b6b4887ef494ea985c9ea75a393a985476d08e"
"Update","run","brew install nasm automake ninja libtool cmake pkgconfig protobuf\n","[brew]","apache/incubator-mxnet","faccd91071cc34ed0b3a192d3c7932441fe7e35e"
"Update","run","python3 -m pip install --user nose nose-timer nose-exclude numpy scipy\npython3 -m pip install --user -e python\n","[pip]","apache/incubator-mxnet","faccd91071cc34ed0b3a192d3c7932441fe7e35e"
"Update","run","python3 -m nose --with-timer --verbose tests/python/unittest/ --exclude-test=test_extensions.test_subgraph --exclude-test=test_extensions.test_custom_op --exclude-test=test_gluon_data.test_recordimage_dataset_with_data_loader_multiworker --exclude-test=test_gluon_data.test_multi_worker --exclude-test=test_gluon_data.test_multi_worker_shape --exclude-test=test_gluon_data.test_multi_worker_forked_data_loader --exclude-test=test_gluon_data.test_multi_worker_dataloader_release_pool","[nose]","apache/incubator-mxnet","faccd91071cc34ed0b3a192d3c7932441fe7e35e"
"Update","run","python3 -m nose --with-timer --verbose tests/python/unittest/ --exclude-test=test_extensions.test_subgraph --exclude-test=test_extensions.test_custom_op --exclude-test=test_gluon_data.test_recordimage_dataset_with_data_loader_multiworker","[nose]","apache/incubator-mxnet","ff234dbe1ae21a6432eab5e5afa34400e9f9836a"
"Update","run","pytest -v --device cpu --dtype ${{ inputs.pytorch-dtype }} ${{ inputs.pytest-extra }} ./test","[pytest]","arraiyopensource/kornia","3f9829b339e1fae3f653471477d1c25995bb633a"
"Update","run","coverage erase\ncoverage run -m pytest -v --device cpu --dtype ${{ inputs.pytorch-dtype }} ${{ inputs.pytest-extra }} ./test\n","[coverage]","arraiyopensource/kornia","3f9829b339e1fae3f653471477d1c25995bb633a"
"Update","run","pip install -r docs/requirements.txt\npip install .[all]\n","[pip]","arraiyopensource/kornia","c6812384c938ffd344ef9920a2fec99c639173ac"
"Update","run","pip install torch --find-links https://download.pytorch.org/whl/cpu/torch_stable.html\npip install -r requirements-dev.txt\n","[pip]","arraiyopensource/kornia","2b3dee5c9aaf08f7a6bc48041f1bfb2907ba7eba"
"Update","run","pip install torch --find-links https://download.pytorch.org/whl/cpu/torch_stable.html\npip install -r requirements-dev.txt\n","[pip]","arraiyopensource/kornia","2b3dee5c9aaf08f7a6bc48041f1bfb2907ba7eba"
"Update","run","pip install torch --find-links https://download.pytorch.org/whl/cpu/torch_stable.html\npip install -r requirements-dev.txt\n","[pip]","arraiyopensource/kornia","2b3dee5c9aaf08f7a6bc48041f1bfb2907ba7eba"
"Update","run","pylint --version\npylint --rcfile=pylintrc sockeye -E\npylint --rcfile=pylintrc test -E\n","[pylint]","awslabs/sockeye","552d8660ed769021d5cc9e247911ea9e0d9ccc59"
"Update","run","python -m pip install --upgrade pip\npip install \""pyyaml>=5.1\"" \""numpy>1.16.0,<2.0.0\"" \""portalocker\"" \""sacrebleu==1.4.3\""\npip install -r requirements/requirements.dev.txt\npip install --pre \""mxnet<2\"" -f https://dist.mxnet.io/python\n","","awslabs/sockeye","57ec98c30a5b8c6a68e96076c5dbe285c183fff2"
"Update","run","xvfb-run -a -s \""-screen 0 1280x1024x24\"" tox -e build_doc","[\""-screen]","biolab/orange3","84c976774b5ff4d501cfc7e8d94eaa998bb5738c"
"Update","run","pip install codecov\ncodecov\n","[pip]","biolab/orange3","4f8f06a95afca7749b105720521a020910e432b9"
"Update","run","python -m pip install --upgrade pip\npip install pipenv\npipenv install --dev --skip-lock\n","[pip]","chakki-works/seqeval","c9db419ce312f11bc8a79632db3f5400802eb82e"
"Update","run","python -m spacy download en_core_web_sm\npython -m spacy download es_core_news_sm\npython -m spacy validate\npython -m textacy download capitol_words\npython -m textacy download lang_identifier --version 2.0\n","[spacy]","chartbeat-labs/textacy","2151b717f7e968251e02e74b6cbd8050c41984d9"
"Update","run","docker pull crccheck/hello-world\ndocker-compose run --rm -v /tmp/coverage:/tmp/coverage web bash -c \""COVERAGE_FILE=/tmp/coverage/.coverage.non-transactions pytest --cov-report= --cov=. --durations 10\""\n","[docker]","comic/grand-challenge.org","ac3c42fa3b7ea7e703cc5de72dfa8a5e9588c98a"
"Update","run","make -j2 build\n","[make]","comic/grand-challenge.org","bea2cee9dda8db5544fa996a94137dd79a245143"
"Update","run","docker pull crccheck/hello-world\ndocker-compose run --rm -v /tmp/coverage:/tmp/coverage web bash -c \""COVERAGE_FILE=/tmp/coverage/.coverage.non-transactions pytest --cov-report= --cov=.\""\n","[docker]","comic/grand-challenge.org","b96b66dc9d72712fd901f2ce1e997bfa05ffdc0f"
"Update","run","docker pull crccheck/hello-world\ndocker-compose run --rm -v /tmp/coverage:/tmp/coverage web bash -c \""COVERAGE_FILE=/tmp/coverage/.coverage.non-transactions pytest -n auto --cov-report= --cov=.\""\n","[docker]","comic/grand-challenge.org","44ddc88d0ead6fc303f9d7f08ed519db1dade068"
"Update","run","python -m pip install pre-commit\npre-commit install\n","[pip]","comic/grand-challenge.org","bbf25a0551d02c054968c481731f4e1f00f90657"
"Update","run","echo ::set-env name=GIT_COMMIT_ID::$(git describe --always --dirty)\necho ::set-env name=GIT_BRANCH_NAME::$(echo ${{ github.ref }} | cut -d/ -f3- | sed \""s/[^[a-zA-Z0-9]]//\"")\necho ::set-env name=DOCKER_GID::$(getent group docker | cut -d: -f3)\n","[echo]","comic/grand-challenge.org","d0b57aa616e4ac445028ce3309f08184e3e0afac"
"Update","run","echo ::set-env name=GIT_COMMIT_ID::$(git describe --always --dirty)\necho ::set-env name=GIT_BRANCH_NAME::$(git rev-parse --abbrev-ref HEAD | sed \""s/[^[a-zA-Z0-9]]//\"" | sed \""s/[/]/-/\"")\necho ::set-env name=DOCKER_GID::$(getent group docker | cut -d: -f3)\n","[echo]","comic/grand-challenge.org","a9bcad68c05242655875827c334c9d31f5618c01"
"Update","run","source ~/.venv/bin/activate\npython -c \""from river import datasets; datasets.CreditCard().download(); datasets.Elec2().download(); datasets.SMSSpam().download()\""\n","[~/.venv/bin/activate\npython]","creme-ml/creme","93b6fc2e59cbad6a907feba10c78c15fdc48268a"
"Update","run","pytest","[pytest]","creme-ml/creme","906cdf5150b6b54169cd240566a07817a069e3d5"
"Update","run","ipython profile create\necho \""%load_ext rich\"" > ~/.ipython/profile_default/startup/00_imports.ipy\n","[ipython]","creme-ml/creme","7dfb2f80818da18c54d432a96a273425065c8ab2"
"Update","run","python -m pip install --upgrade pip\npip install wheel\npip install git+git://github.com/psf/black\npip install -e \"".[compat,dev]\"" codecov\n","[pip]","creme-ml/creme","6ddcbd40b48fe0a526f9c620c6f3f4b116bb38b3"
"Update","run","cibuildwheel --output-dir dist\npython setup.py sdist\nls dist\ntwine upload dist/* -u ${{ secrets.pypi_user }} -p ${{ secrets.pypi_password }}","[cibuildwheel]","creme-ml/creme","23b7571197e8913d7708cedda3556196853f8fdd"
"Update","run","pytest\npytest -m datasets\n","[pytest\npytest]","creme-ml/creme","18192545c40a49f194cc6376521b3188ab72d71e"
"Update","run","python -m pip install --upgrade pip\npip install -e \"".[dev]\""\npip install git+git://github.com/psf/black --upgrade\n","[pip]","creme-ml/creme","bcbea607989911ca94043b96ccf0ecffa8b85277"
"Update","run","python -m pip install --upgrade pip\npip install -e \"".[dev]\""\npip install git+git://github.com/psf/black --upgrade\n","[pip]","creme-ml/creme","5ca1d4e4a8ba0711ee7d7552ee5c4c8f61db1993"
"Update","run","python -m pip install --upgrade pip\npip install -e \"".[docs]\""\n","[pip]","creme-ml/creme","ce151d3d4cd1c48ffc44f8c47a6dcbac5cd4928d"
"Update","run","bazel --bazelrc=.precommit.bazelrc test  ${{matrix.cfg.config}} --copt=-Wno-sign-compare //...\nbazel --bazelrc=.precommit.bazelrc test  ${{matrix.cfg.config}} --copt=-Wno-sign-compare //python/tests:python_module_test.py2 --test_tag_filters=\""\"" --test_arg=--verbose\nbazel --bazelrc=.precommit.bazelrc test  ${{matrix.cfg.config}} --copt=-Wno-sign-compare //python/tests:python_module_test.py3 --test_tag_filters=\""\"" --test_arg=--verbose\nbazel --bazelrc=.precommit.bazelrc test  ${{matrix.cfg.config}} --copt=-Wno-sign-compare //python/tests:dmenv_module_test --test_tag_filters=\""\"" --test_arg=--verbose\n","[bazel]","deepmind/lab","fd7e014fce6088c675d07aa77c9852d935f4b0d2"
"Update","run","conda env create -n gluon_cv_py3_test -f tests/py3_mxnet_ci.yml\nconda env update -n gluon_cv_py3_test -f tests/py3_mxnet_ci.yml --prune\nconda activate gluon_cv_py3_test\nconda list\nexport CUDA_VISIBLE_DEVICES=0\nexport KMP_DUPLICATE_LIB_OK=TRUE\nmake clean\npip install --upgrade --force-reinstall --no-deps .\nenv\nexport LD_LIBRARY_PATH=/usr/local/cuda-10.0/lib64\nexport MPLBACKEND=Agg\nexport MXNET_CUDNN_AUTOTUNE_DEFAULT=0\nexport TINY_COCO=~/.mxnet/datasets/tiny_coco\nexport TINY_MOTORBIKE=~/.mxnet/datasets/tiny_motorbike\nmkdir -p $TINY_COCO/annotations\ncurl -s https://gluoncv-ci.s3-us-west-2.amazonaws.com/mini_coco/sub_val.zip --output sub_val.zip\nunzip -q sub_val.zip -d $TINY_COCO\nmv $TINY_COCO/sub_val $TINY_COCO/val2017\ncurl -s https://gluoncv-ci.s3-us-west-2.amazonaws.com/mini_coco/instances_val2017_tiny.json --output instances_val2017_tiny.json\nmv instances_val2017_tiny.json $TINY_COCO/annotations\ncurl -s https://gluoncv-ci.s3-us-west-2.amazonaws.com/tiny_motorbike.zip --output tiny_motorbike.zip\nunzip -q tiny_motorbike.zip -d $TINY_MOTORBIKE\nnosetests --with-timer --timer-ok 5 --timer-warning 20 -x --with-coverage --cover-package gluoncv -v tests/unittests\n","[conda]","dmlc/gluon-cv","567775619f3b97d47e7c360748912a4fd883ff52"
